    5.94000       0.253455E-02    1.07787        1464.71        3.44419    
    5.95000       0.253137E-02    1.07652        1467.63        3.45103    
    5.96000       0.252819E-02    1.07517        1472.58        3.46269    
    5.97000       0.252502E-02    1.07382        1475.51        3.46958    
    5.98000       0.252185E-02    1.07247        1480.50        3.48130    
    5.99000       0.251870E-02    1.07113        1483.43        3.48821    
    6.00000       0.251556E-02    1.06979        1488.43        3.49996    
    6.01000       0.251242E-02    1.06846        1491.38        3.50688    
    6.02000       0.250929E-02    1.06713        1496.39        3.51868    
    6.03000       0.250617E-02    1.06580        1499.34        3.52561    
    6.04000       0.250306E-02    1.06448        1504.37        3.53744    
    6.05000       0.249996E-02    1.06316        1507.32        3.54438    
    6.06000       0.249686E-02    1.06184        1512.37        3.55625    
    6.07000       0.249378E-02    1.06053        1515.33        3.56320    
    6.08000       0.249070E-02    1.05922        1520.39        3.57511    
    6.09000       0.248763E-02    1.05792        1523.35        3.58207    
    6.10000       0.248457E-02    1.05662        1528.43        3.59401    
    6.11000       0.248152E-02    1.05532        1531.39        3.60098    
    6.12000       0.247847E-02    1.05402        1536.49        3.61296    
    6.13000       0.247543E-02    1.05273        1539.46        3.61994    
    6.14000       0.247241E-02    1.05144        1544.57        3.63195    
    6.15000       0.246938E-02    1.05016        1547.54        3.63895    
    6.16000       0.246637E-02    1.04888        1552.66        3.65100    
    6.17000       0.246337E-02    1.04760        1555.64        3.65800    
    6.18000       0.246037E-02    1.04633        1560.78        3.67009    
    6.19000       0.245738E-02    1.04505        1563.77        3.67710    
    6.20000       0.245440E-02    1.04379        1568.92        3.68922    
    6.21000       0.245143E-02    1.04252        1571.91        3.69625    
    6.22000       0.244846E-02    1.04126        1577.08        3.70840    
    6.23000       0.244551E-02    1.04000        1580.07        3.71544    
    6.24000       0.244256E-02    1.03875        1585.26        3.72763    
    6.25000       0.243961E-02    1.03750        1588.25        3.73468    
    6.26000       0.243668E-02    1.03625        1593.45        3.74691    
    6.27000       0.243375E-02    1.03501        1596.45        3.75397    
    6.28000       0.243084E-02    1.03376        1601.67        3.76623    
    6.29000       0.242792E-02    1.03253        1604.68        3.77330    
    6.30000       0.242502E-02    1.03129        1609.91        3.78560    
    6.31000       0.242213E-02    1.03006        1612.92        3.79268    
    6.32000       0.241924E-02    1.02883        1618.16        3.80501    
    6.33000       0.241636E-02    1.02761        1621.18        3.81210    
    6.34000       0.241348E-02    1.02638        1626.44        3.82447    
    6.35000       0.241062E-02    1.02517        1629.46        3.83157    
    6.36000       0.240776E-02    1.02395        1634.74        3.84398    
    6.37000       0.240491E-02    1.02274        1637.76        3.85109    
    6.38000       0.240206E-02    1.02153        1643.05        3.86354    
    6.39000       0.239923E-02    1.02032        1646.08        3.87065    
    6.40000       0.239640E-02    1.01912        1651.39        3.88314    
    6.41000       0.239358E-02    1.01792        1654.42        3.89026    
    6.42000       0.239076E-02    1.01672        1659.74        3.90278    
    6.43000       0.238795E-02    1.01553        1662.78        3.90992    
    6.44000       0.238515E-02    1.01434        1668.12        3.92248    
    6.45000       0.238236E-02    1.01315        1671.16        3.92962    
    6.46000       0.237957E-02    1.01196        1676.51        3.94221    
    6.47000       0.237680E-02    1.01078        1679.55        3.94937    
    6.48000       0.237402E-02    1.00960        1684.92        3.96200    
    6.49000       0.237126E-02    1.00843        1687.97        3.96917    
    6.50000       0.236850E-02    1.00726        1693.36        3.98183    
    6.51000       0.236575E-02    1.00609        1696.41        3.98901    
    6.52000       0.236301E-02    1.00492        1701.81        4.00171    
    6.53000       0.236027E-02    1.00376        1704.87        4.00890    
    6.54000       0.235754E-02    1.00259        1710.29        4.02163    
    6.55000       0.235482E-02    1.00144        1713.35        4.02883    
    6.56000       0.235210E-02    1.00028        1718.78        4.04160    
    6.57000       0.234939E-02   0.999130        1721.84        4.04881    
    6.58000       0.234669E-02   0.997981        1727.29        4.06162    
    6.59000       0.234400E-02   0.996834        1730.36        4.06884    
    6.60000       0.234131E-02   0.995691        1735.82        4.08168    
    6.61000       0.233863E-02   0.994550        1738.90        4.08891    
    6.62000       0.233595E-02   0.993413        1744.37        4.10179    
    6.63000       0.233328E-02   0.992278        1747.45        4.10903    
    6.64000       0.233062E-02   0.991146        1752.95        4.12195    
    6.65000       0.232796E-02   0.990016        1756.03        4.12919    
    6.66000       0.232532E-02   0.988890        1761.54        4.14215    
    6.67000       0.232267E-02   0.987766        1764.62        4.14940    
    6.68000       0.232004E-02   0.986646        1770.15        4.16239    
    6.69000       0.231741E-02   0.985528        1773.24        4.16966    
    6.70000       0.231479E-02   0.984412        1778.78        4.18269    
    6.71000       0.231217E-02   0.983300        1781.87        4.18996    
    6.72000       0.230956E-02   0.982190        1787.43        4.20303    
    6.73000       0.230696E-02   0.981083        1790.52        4.21031    
    6.74000       0.230436E-02   0.979979        1796.10        4.22341    
    6.75000       0.230177E-02   0.978877        1799.20        4.23070    
    6.76000       0.229919E-02   0.977779        1804.78        4.24384    
    6.77000       0.229661E-02   0.976683        1807.89        4.25114    
    6.78000       0.229404E-02   0.975589        1813.49        4.26432    
    6.79000       0.229147E-02   0.974498        1816.60        4.27163    
